word,x_values,y_values
elasticity,-0.5447215,-0.1342686
resistant,-1.9231105,-0.67153007
cleaning,-2.3079545,-1.0635338
interpolation,-2.5513704,-0.00024406474
networkmodel,-2.854706,0.48512134
cpss,-2.7568672,0.40392786
operate,-2.875752,-1.638571
tqm,-1.5242513,-0.64724624
tests,-0.45225802,0.93178856
foodrelated,-1.219433,0.3737931
calcium,-2.7537515,-0.12090038
neurolisp,-0.90288925,-0.44461173
tas,-1.8602281,0.73596156
mpsocs,-1.3556696,-1.1648943
hdtbnb,-2.2709222,-1.9032637
comparison,-1.1672393,-0.7396268
variations,-0.685299,1.5436609
dhl,-2.465382,0.4369034
rotor,-2.0017838,0.20954059
checkers,-1.521609,-1.3577899
actigraphy,-0.40092653,-1.2030283
combines,-1.3557701,-0.9668917
spark,-2.8662314,-1.1785399
district,-2.011382,1.925936
verbal,-0.7227243,1.9321698
landmark,-1.1226449,-1.1543165
interpreter,-2.558385,-0.86483467
neurocomputational,-1.9782106,1.3987671
mutations,-2.8160193,-0.4935902
irs,-2.4182322,2.5268605
rths,-1.4420365,-1.0273623
maneuver,-2.4402547,0.46387482
tested,-2.3764434,1.283318
slowness,-1.7967722,0.6971367
predictability,-2.3232534,1.2441565
slow,-2.2274323,-0.13543372
fuavs,-2.216651,-1.5132576
owc,-1.2616256,-0.26891035
play,-2.16653,-0.9956287
seizures,-0.9484576,1.2743354
abating,-1.9168199,0.7411094
epileptic,-1.7170857,0.1385674
serve,-1.7324662,-1.0226662
urgency,-0.37879843,0.55207
transformative,-2.6924896,0.29886785
esc,-2.5204198,0.5181573
evolving,-2.6072822,0.70025307
diets,-2.7283647,-1.201907
lifi,-0.80745274,-1.678699
corruption,-1.1145343,0.81045425
polygons,-1.1543213,0.42883772
nodule,-2.0064323,0.46990967
pulmonary,-1.8908092,0.114591174
nonreductive,-2.0638328,0.53322804
bit,-1.1199334,0.70355195
scalable,-2.0268536,0.4279774
rover,-3.1984823,0.6770107
decks,0.11669441,0.55012304
optimziation,-0.79142606,0.4898004
sla,-2.143922,-1.2022898
neighboring,-2.9360733,-0.29320878
nearby,-0.8765684,1.0645775
neurosciences,-1.9339143,0.42368963
hts,-1.6159403,-2.4850442
courseware,-1.1564794,0.62543726
transitions,0.11133907,-0.6046243
entorhinal,-1.5816265,-0.69676214
tour,-2.3302696,-0.48299798
vertices,-0.47005177,0.082206994
passenger,-3.0147045,-0.009296108
sweepers,-0.9281571,0.06647152
td,-1.5355668,0.014268255
multistage,-1.8475679,0.65233094
tcn,-1.4211797,-1.9739097
pto,-1.4479219,0.030083412
takeoff,-4.0132394,1.3953061
meter,-0.43430293,-1.2063632
rejection,-1.7335498,0.8610447
painting,-1.0189948,1.3621721
introduced,-0.37601155,-0.3707897
neurocomputationalmodels,-1.9362067,-1.1633606
sweeping,-1.412572,1.2902389
unpredictable,-0.7377269,0.19368418
ear,-2.5777285,1.109775
serverledge,-2.226159,-0.3489298
circle,0.32838967,-2.1305099
shapley,-0.8533531,0.30458412
beam,-3.242905,-0.776621
predictionâ,-0.60692406,-0.83119065
diet,-0.8203305,0.56204194
eppa,-1.8932607,-0.35931677
activation,-0.43291077,-0.39521572
bethe,0.56579775,0.09768163
ports,-1.284817,0.0065148273
confusion,-1.0338265,-0.5440136
migrations,-1.3785985,-1.0743916
deadline,-1.9654365,-0.097076535
odor,-0.9591825,0.63281214
hs,-1.9582906,-0.25186378
taste,-1.1356114,-0.50190663
telehealth,-2.9496543,0.9875311
recovery,-1.2051692,-1.745569
recover,-0.923441,-0.9002166
legacy,-1.9677707,-1.0842917
lot,-2.16421,-1.2632347
frontotemporal,-0.7004409,-0.8499319
aa,-0.6483567,0.2815704
furthermore,-0.94169325,1.0858274
managing,-1.7884645,-2.0335493
port,-1.1040839,0.63830453
traction,-2.7500799,-0.5818449
adrc,-0.16580652,1.6676651
delta,-1.5548598,-0.636182
dcns,-2.0416057,1.5947247
vqa,-2.0236533,0.07153905
aws,-0.9323741,-0.39789376
infinite,-1.7642163,0.076886274
dfig,-2.4943137,-0.29462558
reconfigured,-1.9184157,-0.76934254
regulators,-1.4524813,0.8627886
surface,-0.34597036,1.866647
archaeologists,-2.9204776,1.5577979
essential,-0.9326092,-1.0234659
archaeologist,-0.9107904,0.80297387
categorical,-0.41238979,-0.55500233
consider,-4.120322,1.2434894
receiving,-1.473467,-1.2425071
steering,-3.7190123,-0.6687704
transaction,-1.184639,0.37260586
amp,-2.0522542,0.06255994
collector,-2.3558493,-0.36747023
highlight,-1.2039348,-0.11963587
grayscale,-1.8694183,-1.531154
carcinoma,-2.358271,-0.4327973
incorporating,-0.68565327,-1.1775845
characterize,-0.18472861,-0.03804648
knapsack,-1.7827432,-1.6680956
fermilab,-2.8978803,-0.50615627
discretized,-1.4445632,-0.9195093
presentation,-1.176471,-0.84542704
inside,-1.3300517,-0.36708036
redefining,-1.5007217,0.43098614
syndromes,-1.1087015,-0.5239361
exactly,-2.244837,0.8028099
amalgamation,-3.6445398,-0.56287754
instruments,-0.8349667,0.31349316
infants,-2.3540835,1.3096911
dimensions,-2.6190197,-2.5306673
disorders,-2.4319263,0.08624493
habit,-2.352639,-0.5016402
citiesâ,-2.2027955,0.8641529
convergence,-1.0742365,-0.71079993
thresholds,-2.0355222,2.0243192
quadcopter,-1.3744677,-0.8827027
atrous,-1.5079603,-2.433957
reliefcs,-1.6216213,-1.7676208
vulnerable,-1.3344483,1.063816
sma,0.17680657,0.35442817
epochs,-1.4047025,0.63625866
operating,-1.2605649,0.37715808
electrophysiological,-2.7051146,-1.0208122
soil,-2.450704,-2.207698
incrementally,-2.1261818,0.29232123
adapt,-0.5036597,1.6122155
ios,-1.6419888,0.545567
playtester,-1.6040953,-1.0060709
intended,-2.4560096,1.5117894
roads,-0.7448406,0.58148223
qoption,-1.7724419,3.0364048
othello,-1.3486404,-0.53163236
elevators,-0.68776894,0.6173997
elevator,-2.5056517,0.5549648
shortages,-0.9735304,-2.3650322
relief,-1.3251923,-0.9275598
mask,-1.4854127,0.8830445
achieves,-0.8698786,0.42650926
noc,-2.528197,1.5992597
sensory,-1.4472806,0.5952149
barometric,-0.7610678,1.8743271
rainfall,-1.7743571,-1.7639182
psychedelics,-1.3626635,-2.0939648
proximity,-0.38796267,1.9928099
restraint,-0.6416633,0.1710049
psychedelic,-1.5335655,-1.9155191
timetabling,-1.4421743,-1.3372725
satisfy,-2.0512269,0.7456502
likeliness,-3.1584618,0.347219
locally,-1.6156411,-0.18181713
contention,-1.3633808,1.1471974
remanufactured,-1.0061969,-0.24345319
morpheus,-2.2269697,-0.24029659
nafd,-1.5492903,0.20081419
pedestrianâ,-0.54114705,1.1001508
snp,-3.449604,0.35042602
timetable,-1.5258551,0.02403088
acquiring,-1.8101442,1.0039842
acquire,-2.7896557,0.18842347
construction,-1.8854158,0.22507226
objectively,-0.9973301,1.2901709
account,-1.2509071,0.4772098
completion,-0.6732389,1.4980588
repeatedly,-1.5279759,-0.21616153
bacterial,0.16054603,0.28612408
fibers,-1.8915241,1.0941
lights,-3.5150802,1.9626623
wsns,-2.5333605,0.7302909
fiber,-0.6739916,-0.37958378
myopic,-2.1496942,-0.60321707
hex,-3.0151868,-0.71461993
playouts,-0.9782917,-0.9279369
superconducting,-1.9231099,0.023602575
bin,-1.7871056,0.17286597
qubits,-1.0509456,-0.42732316
rank,-2.7393298,0.42532414
idss,-0.4452456,-2.2163503
transmitting,-0.95127547,0.4597914
rankers,-1.5443151,2.0427563
multileaved,-1.5442003,0.77006036
ecological,-3.1821108,-0.74638283
cleaner,-1.220202,0.019752096
2021,-2.290421,0.042367972
nano,-2.5515351,0.30431673
kitti3d,-1.0563356,-0.155817
yesteryears,-1.0976945,-0.09965818
especially,-0.33363178,-0.04259122
tendencies,-1.7334019,-0.49748906
ghost,-0.4444259,-1.5099957
aquaterrestrial,-1.395221,-0.38887525
reversal,-1.2739977,2.5198898
catalyst,-0.7601623,-0.26914123
nanocluster,-1.9383073,0.5217292
behavioural,-0.22173487,-0.09271996
gambling,-2.2127116,-1.9567418
primary,-2.2038243,-0.35980237
crystal,-1.4906731,-1.9316187
recommends,-1.281833,-0.4118233
tactical,-1.7957723,-0.89522004
avatar,-0.668409,0.49742267
bengali,-0.19418614,-0.109449014
identifiers,-1.752303,0.9302873
neurofeedback,-2.5436156,0.59047216
recommendations,-0.6010514,-1.3578537
backprop,-2.16339,0.021806264
credit,-2.050878,-1.9963313
extremely,-2.283096,-0.30480814
error,-2.260691,-2.3603888
differing,-1.3484027,0.8277086
cnncp,-1.4118127,0.2754863
binding,-0.99469924,0.69828075
enable,-1.7347997,-0.57029057
specified,-1.0465195,-0.45608327
makes,-0.020436987,-0.4869914
reoptimization,-0.9387973,-0.4033946
micro,-1.2770793,0.62912554
interlaminar,-1.8211575,0.6827976
sensitive,-0.48644635,0.14139396
femtocells,-2.6293523,2.0284266
flyweight,-2.064017,-1.0889302
ads,-2.3626513,-1.3284727
replicated,-1.4081873,-1.050907
asthma,-1.978463,1.2638069
ptsp,-1.3385135,-0.16987929
suggesting,-1.607517,-0.9721103
removal,0.12656328,1.9015733
subjectively,-1.3244128,-2.1210115
subjective,-2.245067,-0.6427575
hematology,-2.4786003,-1.5466423
oncology,-0.21090235,-2.9525015
sngs,-0.8808189,0.7985274
prosumers,-0.4194009,0.4302389
simplest,-1.2226548,-0.536484
vnn,0.4144559,-1.5909532
conditional,-1.4823414,0.938626
firefly,-1.1726446,-0.42518288
multibox,0.15685031,0.24773365
neuroengineering,-1.8048737,-1.4791789
smoke,-1.0508895,0.16421252
supports,-1.4163673,2.1540203
subsequently,-1.589583,-0.40241417
cchp,-0.26568142,-0.3525645
injury,-1.9550213,0.98304266
label,0.73687667,0.96928275
stressor,-1.4836243,-2.4530146
simplicity,-2.9002907,-0.16058335
circuit,-1.4037737,1.7421042
disasters,-0.74332875,-0.17613107
birdsong,-1.6342883,0.4230443
wcu,-1.3585572,-1.2404199
heroes,-1.2636817,-1.9407215
wars,-0.80585814,1.8549613
ambushes,-0.98427075,-0.19821869
unsteady,-1.1046505,-1.1119096
anatomical,-0.6136008,-0.4878685
floor,-0.837497,0.11784985
lorawan,-1.4332602,2.4781091
hydro,-0.84376603,0.78286964
lora,-1.1573294,-0.22150455
minimax,-0.68121403,0.51332766
tacticality,-0.64040715,0.21689405
person,-1.8371935,-0.89504904
principle,-0.73992234,-0.86122084
shooting,-3.5982938,0.2489274
board,-3.437229,-0.19261749
cpu,-0.5764401,1.4715852
investigate,-1.4453322,-0.85277957
apes,-0.6964384,-0.7464414
parrots,-0.5474064,0.2412435
yield,-1.9077201,-0.4298608
word,0.040343434,-1.7475673
succeed,-0.60385793,-0.06572926
corresponding,-2.706433,-0.9966888
adapting,-1.3000149,-1.5838437
dcl,-1.1428604,1.336451
neurobiologically,-0.62179905,-0.7410038
plausible,-0.7764802,-0.27953765
informed,-1.6418213,0.31600088
investment,-0.77724326,-1.7737811
executives,-2.9445767,-0.13990791
improvisations,-0.011513881,-1.1168725
accumulate,-1.8647705,1.079217
whatsapp,-1.2504921,-0.13678318
institute,-3.2247655,0.8785851
purchasing,-1.6887404,-1.1725537
declarative,0.3555827,-0.48363712
defect,-2.542759,-0.49065164
dql,-2.7747705,-1.0696118
lnn,-3.1041427,0.33775553
pursuitevasion,-1.660794,1.0354322
litigants,-0.64115435,2.0848806
seismic,-3.6881156,0.23382595
aodv,-1.7816392,-0.35715857
resilience,-1.3885373,0.37614703
hypercomputational,-0.6622152,-0.47228822
collaboratively,-1.7189046,2.01692
macro,-1.0571227,-0.96108735
dilation,-1.2931285,1.5956256
eyeblink,-0.81206393,0.66098994
ztn,-0.8132257,0.18779229
periaqueductal,-0.9498801,1.0896246
jobs,-1.4033668,-0.19581898
south,-1.1324608,-0.84547657
stb,-0.8238139,1.1125749
athletes,-2.335036,0.7365606
equine,-0.74917394,-0.95244503
eh,-2.6070313,0.39226678
wirelessly,-1.4601544,0.31678915
phenomenology,-0.89543766,0.97714204
place,-2.2213197,0.77662814
invertebrates,-1.4762578,-0.12727112
definition,-1.1093483,0.47527593
iteratively,-1.2549033,-0.76723033
markovian,-3.4188218,0.07029276
limitations,-2.0372076,-1.2760355
queries,-1.7852348,-0.15802786
rlcf,-1.5094947,1.0947086
views,-1.8228146,1.2918566
clients,-1.9011134,-1.5495532
neuroevolutionary,-1.305622,-0.28499168
resnet,-1.8378748,0.89969176
inception,1.0701264,-0.80171955
africa,-1.2292453,-0.8321923
stopping,-2.2557344,1.0294759
stereotypic,-1.9411356,0.56352854
segmented,-0.8401855,1.142358
segment,-1.765321,1.2434196
transformations,-0.7498846,2.1085398
homicide,-0.30094892,1.0264319
rgb,-0.46142268,0.27502966
phenotypic,-1.786284,-1.149107
insurance,-0.25470224,-1.8623573
yolov5,-1.8581582,-1.1175481
powertrain,-0.939307,0.40255246
restrictive,-1.894234,-0.7557887
generalization,-0.6331718,0.40773594
improvements,-1.5371642,1.4584458
suppliers,-1.3560796,-1.2289081
juvenile,-1.8911926,-0.058004066
interconnected,-1.4575934,-0.85781455
colleges,-1.0960099,-0.09207497
wsr,-1.1353034,-0.26125422
cumulative,-1.6344028,1.8426529
intersection,-2.6842725,-0.23062788
voxel,-2.4463003,0.21938904
decisionmaking,-3.0788097,-1.1260858
contribution,0.060246654,-2.530692
collectors,-1.189015,0.96521986
improvisation,-0.45611748,0.73194253
chain,-1.4929835,0.36074477
mber,-0.34320086,-1.0614365
cfs,-1.880551,1.6116387
precoders,-2.126572,-1.3059103
microfeature,-0.8618874,-0.29821184
postsynaptic,-1.8272642,1.1365358
torque,-2.2438283,-0.032509483
pseudopolynomial,-0.20942815,-1.3239899
distributing,-2.0126839,-0.7160474
haskell,-0.46002677,0.76631474
stack,-2.951511,-0.6045058
iaas,-3.5323591,0.28061855
juliapomdp,-2.642461,0.08799753
jl,-1.6403291,1.0465738
multinetwork,-2.9321766,-0.16049659
sdon,-2.4933188,-0.20272692
nnv,-2.905673,0.4670135
reflective,-1.9469683,-0.09593736
haul,-2.0908964,0.6531675
blur,-1.9557394,-0.42084774
unseen,-1.3810214,1.0285778
doubt,-1.5310638,-0.4058305
certainty,-1.1556997,-0.55925685
invertebrate,-2.1483548,0.00021122501
ultra,-1.3712765,-0.010308081
stockpiling,-2.0620275,-0.22273912
tenancy,-2.032643,-0.28141204
cleaners,-1.4220766,2.673661
machinery,-4.198427,-0.5960736
geolocations,-2.400378,-0.10719206
creating,-2.1538527,-1.8207603
vacuum,-2.6766684,-0.9324071
vacuums,-0.7088648,0.9012769
deployments,-2.1542006,-0.9578218
mechanics,0.4086727,1.652474
tenant,-2.3538785,0.24483502
snps,-1.8296444,-0.009989353
nicotineâ,-2.9899046,-0.71571374
waves,-1.4033425,-0.47911534
stdp,-0.23563722,-0.29195455
trojans,-1.4432722,1.2380553
readout,-0.97505045,-0.19322754
buoy,-2.2868493,2.2947845
lamprey,-0.26195392,1.027632
away,-1.0357229,0.44163924
batteries,-1.4186136,-1.0975091
tethered,-2.5359962,-0.9496713
signcryption,-1.1372627,-0.16756317
affect,-1.2793101,1.8804724
females,-1.5605421,1.2898254
melanoma,-1.6217127,-1.543341
possible,-1.013711,0.37786978
sat,-1.6722038,0.29347625
executable,-1.2699364,-1.1518608
key,-0.9636077,-0.79018825
windows,-2.907352,1.3214028
balancer,-1.9357073,-0.9010633
realistic,-1.0519882,1.0416912
neuroscientific,-1.4072102,-0.007970351
roadmap,-1.4802655,-1.2527728
caloric,-0.8469443,-0.8920776
convolution,-2.2438786,-0.56295514
efforts,-1.7821939,1.5923042
telecommunication,-1.8241593,-0.44897935
battlegrounds,-2.8488758,0.13049433
chains,-0.9541065,-1.0998325
detailed,-1.9666142,-0.055334207
facet,-1.09777,0.91569144
proliferation,-1.3605903,1.1632669
employing,-1.3276697,-1.2873167
sd,-2.9209976,-0.8998262
sil,-0.9745224,-1.1527772
rewriting,-1.192746,0.41406068
remembering,-1.9525497,-0.016325675
infrared,-2.560639,1.6563652
ranks,0.26049998,0.6778008
creatively,-0.7443363,-0.76060754
resonant,-0.11377668,0.3263168
m2m,-0.8977534,-0.5715999
tcp,-1.0085981,-1.267868
categorizing,-0.8991722,0.0764396
fractional,-2.0084047,-0.51590055
mnemonic,-0.6182532,-0.69843113
neurobiology,-1.8982006,0.5881395
seasonal,-0.876686,0.020635936
accessing,-2.55148,-0.97585493
avian,-2.5351567,0.31694892
obfuscated,-0.82418686,1.323762
obfuscation,-1.5673953,-0.46371496
attitude,-1.6786338,-2.2620711
thinking,-1.4255002,-1.3143057
terms,-0.23965886,-0.9411818
techno,-0.081729226,1.1090058
detailing,-2.420494,0.785252
spectroscopy,0.34083197,0.34872285
inferences,-0.11501491,-0.27906218
reliable,-1.7780446,0.024539484
watersheds,-1.7921745,-0.19491829
dtm,-0.6957348,0.8275918
maneuvers,-1.2811999,2.0159285
avoidanceâ,-1.7641995,0.647202
gateways,-0.96709186,-0.24126112
greenhouse,-1.6276587,0.71361583
refract,-0.6673262,-0.75156933
teleoperated,0.22921611,-2.894958
agencies,-2.0770416,0.36327818
learningprovides,-1.2726004,-2.2056139
11b,-1.181755,-0.98804283
botmasters,-0.791077,0.6371297
situational,-2.2544298,-1.5891013
phy,-0.028989434,0.9849782
guides,-1.9023955,-0.109651804
islanded,-1.5280668,0.46361604
walking,-1.2800487,1.9004874
outperforming,-2.6225545,-0.42761722
icic,-1.6539271,1.5297623
susceptible,-1.2676935,-1.5741805
rumor,-0.11391609,0.50573206
mazes,-0.3033059,-0.5349574
implicitly,-1.0536861,1.0959364
educator,-1.6072538,1.392104
paragraphs,-2.3309965,-0.93455786
mulqg,0.17122549,1.3968734
qg,-2.1941438,-0.19335365
recursive,-1.9127816,1.569992
synthetic,-0.5655292,0.7469155
grammars,-1.3024893,-1.4309944
bangladeshi,-1.4999298,1.0441492
fueled,-1.4766365,-0.3836905
boosting,0.46299616,-0.37190294
modelâ,-0.7368541,0.5190028
bases,-2.5524182,-1.2648032
conversations,-1.9861201,0.12405311
salient,-2.8667893,-2.1784136
airdialogue,-0.80895114,0.46764383
hazardous,-2.0316544,-1.2304727
satisfiability,-2.1548934,0.23785636
crimes,-2.5829315,-1.8318381
falsifier,-3.244994,-0.24587552
competitors,-2.103224,1.7549193
dilemma,-1.6917055,-1.8709477
sky,-2.9003265,0.90301037
diversitymeasurement,-0.7953954,-0.88900185
adversarially,-3.2212882,0.88475245
tactics,-1.5366964,-0.79674137
verifiable,-1.3075123,0.64303035
olap,-2.159038,0.06108289
contextualization,-0.7892347,-1.6953695
adapted,-0.4160257,-0.2967495
documented,-1.3968444,-0.5105602
printers,-2.5084045,2.4521735
require,-1.9851342,-0.06323973
2020,-2.805162,0.2948498
verb,-1.8294537,2.1336489
final,-0.86520505,-1.6586107
accessible,-1.5963264,1.9473739
incomplete,-1.3446684,-1.8710204
avsâ,-2.4602852,-0.62683797
risks,-1.534355,1.9347557
semantically,-1.9823424,0.010630763
annotators,-0.84864664,0.58299595
abnormal,-1.69616,-1.1114236
crowded,-1.1165568,-1.3216628
linking,-0.9633446,-1.1397482
labelled,-0.43628567,0.8319681
synthesizing,-0.8081661,-1.5555664
procedure,-2.3391356,-1.809979
angular,-1.589649,0.7892731
gc,-0.47617656,0.06457802
measures,-0.69224674,0.39510736
meaningfulness,-2.880107,-1.2861986
annotating,-2.0144966,0.9005694
managers,-1.4191315,-0.3018647
inspectors,-2.0017037,-0.19112939
inspections,-2.023231,-0.79972774
caption,-1.4405746,-2.3464408
swipt,-1.0615777,-0.59554046
consisting,-0.31631723,1.4666469
dependencies,-0.5276047,0.080604404
doc,-1.9949769,-2.250283
iomt,-2.0825284,-0.3748123
scores,-1.2253621,0.83786887
grounded,-2.426464,-2.055012
falsifiable,-0.63656294,0.48199227
analyses,-0.95574784,-0.5804103
answers,-2.174996,-2.02694
hpa,-1.4201838,-0.3109726
dhpa,-1.6094782,-0.9028124
container,0.6128422,-1.5356488
pragmatic,-3.3055103,-1.8245263
questioner,-0.91549283,-0.8189004
rsma,-2.689156,-0.33877102
quasi,-1.5940069,0.6231875
readiness,-3.0230281,-0.6609714
weakly,-0.81288177,-0.00018932045
follow,-0.034863967,1.4852561
viable,-2.3112884,-0.45178166
restrictions,-0.7658037,0.94147646
textual,-1.303289,1.6265881
paraphrasing,-2.466684,-1.4472768
multilingual,-1.859923,0.63117146
dueling,-2.7323108,1.2296017
author,-0.2246812,1.1303954
uf,-1.351675,2.2381353
focal,-2.0587487,-0.018898373
lens,-2.5877678,2.0592277
convert,-0.87824255,-1.0670477
scoring,-1.8630204,-0.6586562
simplification,0.25364572,-0.18743026
translations,-1.0571167,-0.61239064
regularized,-2.2061174,0.35953966
controllable,-1.1424057,0.9671487
vertical,-1.2169452,-1.6326702
gec,-0.5495529,-0.44634235
differentiation,-3.0597734,0.05795834
pillar,-2.3866668,-0.4541122
distributions,-2.053144,-0.45894426
stochasticity,0.22361721,1.622539
nsa,-1.3004601,-1.3170975
mines,-0.57899976,-1.1989853
references,-1.5166255,-0.5117562
smg,-0.90465724,0.6073169
discounting,-1.7839594,0.49654955
diverse,-1.7688856,0.4944102
comparable,-1.9161991,-1.8883331
extractors,-1.8376021,-0.15338048
distantly,-1.8479172,1.337565
evaluate,-2.4328673,-0.56788045
consistency,-2.3450842,-0.9043805
constructs,-0.8363947,-0.8965844
open,-1.3103427,0.6562761
informal,-1.9876729,-0.26476127
pretraining,-1.1082398,1.7830222
guarantee,-1.1329821,0.42232174
ranked,-1.5931399,1.1082672
amr,-3.4923759,-0.76792574
paraphraser,-0.54180706,1.8387475
avalanche,-0.81766844,-0.08852017
migrated,-1.3747913,-0.7403644
avalanches,-1.7350302,-0.41920283
chemos,-2.593253,0.82245046
commercial,-1.9055141,0.7533003
mdmx,-1.140839,1.174479
childrenâ,-1.5163213,-1.2715455
pharmacophore,-3.236252,-1.0558305
chem,-0.8464828,0.8629072
reuse,-0.92971724,0.8116477
subject,-0.7578535,1.1220657
upgrades,-2.1731486,0.12180456
argues,-2.9214444,0.7039869
empathy,-1.2171525,-0.12439443
lbgs,-2.5383048,0.69773895
rnns,-2.2532907,0.76095945
workmate,-2.4673476,1.0476025
bee,-2.5116906,1.5543408
posture,-1.4575768,0.5863079
combat,-1.6688524,0.51029116
battlefield,-1.1284614,-0.96976197
wear,-1.8775647,-0.43428278
stored,-1.2323653,-1.4913116
equations,-2.46047,-0.1589301
maxwell,-2.2853627,-0.31694484
digestive,-0.8616553,-0.003663264
colorectal,-1.184175,-0.49415165
km34z256,-0.4009643,-0.19493501
pll,-3.320144,0.6556616
flybss,-2.4294047,2.3681102
asc,-1.3143165,-0.6881208
toxicology,-1.8768272,0.5533097
vitro,-1.6091101,1.9164466
amnesia,-1.6422638,0.33050546
login,-1.9236785,0.4065213
baseband,-0.85795826,-0.09392337
breach,-2.8875499,1.3530487
low,-2.4483204,-1.6632943
dl,-2.2720604,1.4193851
dataflows,-0.91613066,1.398827
architecting,-1.8824986,-0.0077765067
imprinting,-1.3007427,0.66151494
weather,-2.3031898,1.0290463
damages,-1.1260344,0.17842789
computes,-2.2812674,1.0568182
lobe,-0.8720489,-0.13647637
biomolecular,-1.5035537,0.08766719
cytotoxicity,-1.4870791,1.7175555
allows,-1.8016266,-1.9067655
shepherding,-0.81636703,0.7172296
sheepdogs,-1.5387846,-0.5469512
swarming,-1.9752517,-0.19294298
smiles,-1.9139678,-0.36710286
jak2,-1.5230483,-0.24604441
smartphones,-2.270943,-0.046302605
driverless,-2.2247443,1.0758979
opex,-1.9124721,-0.42645052
component,-3.373988,-1.8889925
regarding,-1.9727249,-0.34832025
need,-1.9502517,0.92828435
svmrnnrank,-0.39619762,0.06146273
better,-2.6207643,0.85347325
colocation,-1.4034616,1.3540744
filtration,-1.175327,-0.070389315
reproductive,0.3575934,-0.69014305
manipulated,-0.32802528,-0.010114542
creation,-1.1625084,2.229185
valued,-1.897746,0.37202558
innovative,-3.2332907,-1.5721116
accelerated,-0.15464652,1.3475146
neumann,-0.6868712,-0.11700775
kinematics,-1.396367,-1.974792
persian,-2.1884658,0.863968
auditory,-0.07566844,-0.069576375
teaming,-4.1966295,0.34524032
vehicleâ,-1.1834526,-1.9878852
meshes,-2.4343953,1.6141737
developers,-1.5316075,-0.9101357
distortion,-2.3232553,-0.54112
generators,-2.0655854,1.0297521
widely,-1.4700756,-1.7479417
apis,-0.7557254,-2.9849546
congestions,-1.6406497,-1.272063
produce,-1.6603987,1.4532593
securely,-0.9271746,-1.0020982
primatesâ,-2.0703309,0.9447074
economies,-0.63001233,-0.17064947
necessary,-1.2717683,-2.3911939
sophistication,-2.2106328,0.34109065
direct,-2.5373025,-1.1728206
regional,-1.3441918,-0.40110564
positive,-2.1759284,-0.60397166
metamodels,-1.106282,-0.99458414
metamodel,-2.7401261,-0.86436236
blacklisted,-0.6920275,0.6792216
website,-3.1530707,-1.9795675
surge,-1.1432564,-0.7260072
11ad,-0.56318027,1.5826526
neuromodulatory,-1.5961295,1.5531602
nerve,-2.0506687,0.657683
anthropomorphic,-3.1062965,-0.78403765
haps,-2.2392342,0.36412862
replicate,-1.2805732,0.42657244
imitating,-1.9534953,1.5004882
000,-1.4799379,0.6505859
firing,-1.3974642,0.14518142
interceptors,-0.24343115,0.7632807
preprocessed,-2.5315464,-3.0431247
vc,-1.125681,0.9180412
care,-1.5665127,-0.56614774
severity,-1.4679922,1.5163984
crashes,-1.3770376,-0.6231814
avoiding,-1.1789054,-1.414341
dca,-3.3064072,1.7223536
tutorial,-0.17435092,-0.43276685
multicloud,-1.2032386,0.08470353
compulsion,0.3249113,0.71397305
licensed,-1.0503969,0.70648545
ddra,-2.252828,-0.14319885
formality,-0.5091542,0.054850724
reranking,-2.649013,-0.77384704
standards,-2.647906,-0.07978669
runways,-2.813456,0.5170913
weirs,-2.395109,-0.23844655
magnetic,-2.1095626,-0.6995023
armâ,-1.9631503,0.5185072
falls,-0.19483784,1.1977106
restoration,-2.3716292,1.8141574
vibration,-1.2466774,0.5384915
dmfbs,-1.2713298,1.3540655
maximum,-1.8117942,-0.711493
electrode,-1.9134355,-1.3321034
storages,-0.968491,-0.40211985
budget,-1.8650337,-0.14349018
runway,-3.409328,-0.61652166
aco,-3.319303,0.20710114
generalized,-1.9170247,0.18128854
dlbs,-1.8540705,-1.3533442
airship,-0.9317095,-2.0324786
elegant,0.18640108,-1.2583897
wmmse,-2.5249248,0.9817013
rooms,-1.1351801,0.94550335
discretization,-1.2095464,1.2613063
ict,-0.5910247,-0.27522364
efe,-2.5360913,-0.18433629
proteins,-0.22975932,0.47027335
expected,-1.4712969,0.7445467
committee,-2.7382627,0.69701964
customizable,-2.0201366,-1.0350728
cylindrical,-1.4737877,0.7743494
dichotomous,-0.54574627,-0.7239261
newton,-0.6106071,-2.3708754
onn,-0.81144345,0.0653956
layout,-2.8803847,-0.5156354
established,-0.014816446,-1.7995875
eventually,-0.7622927,0.9296389
travelling,-1.2728037,-1.916533
trap,-3.5162442,-0.54311496
orienteering,-0.24089533,-1.6625457
tourists,-1.6262507,-0.3012902
visit,-0.5365325,0.455418
centralization,-2.2343636,2.7042193
traps,-1.6688801,0.3075671
previous,-0.9464858,-0.1800199
fast,-0.7323765,0.69082093
achieved,-1.4782165,-1.5898472
commonly,-0.61372244,-1.2403948
facilitate,-1.5002793,-0.29773882
pressure,-0.1378945,-0.9637487
uniquely,-2.1726372,-0.78191876
generalizations,-2.6550047,-0.3702048
identifications,-2.4546835,-1.7155223
languageâ,-2.3627853,-0.51275253
sciences,0.4910963,-0.93148625
competency,-0.95436126,1.4249337
aspects,-0.92208225,-0.3493877
ramface,-0.2710658,-1.9688023
race,-1.9482121,0.8378964
racial,0.042624038,1.2565036
